idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,anos_experiencia
25,1998-09-28,Roraima,4373.98,Ensino Médio,2,Casado,Tecnologia,3
51,1972-06-30,Acre,8426.14,Ensino Superior,0,Solteiro,Educação,24
39,1985-01-12,Rio Grande do Norte,4667.83,Ensino Fundamental,1,Solteiro,Educação,19
40,1983-08-30,Santa Catarina,4850.43,Ensino Médio,3,Solteiro,Tecnologia,17
60,1964-03-12,Rio Grande do Norte,9718.88,Ensino Médio,0,Solteiro,Saúde,34
25,1998-11-07,Paraná,1922.76,Ensino Fundamental,2,Casado,Saúde,0
44,1979-08-05,Pará,7736.59,Ensino Superior,0,Casado,Saúde,9
60,1964-01-14,Piauí,11859.38,Pós-graduação,2,Casado,Saúde,26
49,1974-10-14,Maranhão,5554.21,Ensino Médio,2,Casado,Saúde,5
23,2000-12-20,Distrito Federal,2455.7,Ensino Médio,1,Casado,Indústria,1
18,2006-04-08,Maranhão,2986.72,Ensino Médio,0,Casado,Educação,0
23,2001-03-25,Rio Grande do Norte,3289.13,Ensino Médio,5,Solteiro,Tecnologia,2
23,2001-01-26,Espírito Santo,3414.94,Ensino Médio,0,Solteiro,Indústria,1
59,1965-03-13,Goiás,11245.99,Ensino Superior,0,Divorciado,Comércio,10
24,2000-01-04,Pará,3834.93,Ensino Médio,1,Casado,Tecnologia,0
56,1967-09-10,Paraíba,13261.25,Ensino Médio,0,Casado,Saúde,28
47,1977-02-27,Santa Catarina,18671.99,Pós-graduação,2,Casado,Tecnologia,11
60,1964-03-15,Goiás,10763.09,Ensino Médio,3,Casado,Indústria,16
46,1978-03-07,Santa Catarina,5156.76,Ensino Fundamental,0,Solteiro,Educação,27
26,1997-10-23,São Paulo,6512.26,Ensino Superior,0,Divorciado,Indústria,2
39,1984-05-05,Paraíba,4528.64,Ensino Médio,0,Casado,Saúde,7
65,1958-05-20,Paraná,13749.44,Ensino Superior,5,Casado,Comércio,20
56,1968-01-21,Bahia,4815.48,Ensino Médio,1,Casado,Educação,31
75,1948-05-12,Sergipe,4778.24,Ensino Médio,5,Casado,Educação,26
28,1995-05-22,Alagoas,2773.63,Ensino Fundamental,0,Solteiro,Comércio,3
22,2002-01-23,Minas Gerais,2809.43,Ensino Fundamental,0,Casado,Educação,2
22,2002-01-07,Paraná,3773.9,Ensino Médio,0,Casado,Saúde,1
33,1990-05-24,Paraná,7760.91,Ensino Superior,2,Solteiro,Comércio,5
63,1961-02-21,Alagoas,15881.5,Ensino Médio,1,Solteiro,Tecnologia,39
30,1993-05-04,Roraima,4251.29,Ensino Fundamental,1,Solteiro,Educação,8
48,1975-08-27,Rio Grande do Norte,12112.23,Ensino Superior,0,Casado,Saúde,2
33,1990-09-03,Pará,12683.92,Ensino Superior,0,Solteiro,Tecnologia,14
40,1983-11-08,Mato Grosso do Sul,4054.3,Ensino Médio,1,Casado,Indústria,8
21,2002-06-01,Paraíba,6164.1,Ensino Médio,1,Casado,Educação,3
50,1973-05-27,Rondônia,2755.43,Ensino Fundamental,1,Solteiro,Educação,18
21,2002-04-13,Piauí,2251.02,Ensino Fundamental,1,Casado,Saúde,0
22,2001-11-11,Distrito Federal,8842.45,Ensino Superior,2,Divorciado,Tecnologia,3
64,1959-09-22,Santa Catarina,7699.9,Ensino Superior,0,Solteiro,Saúde,17
64,1960-02-16,São Paulo,12560.55,Ensino Médio,0,Solteiro,Educação,34
23,2001-03-31,Amapá,3623.68,Ensino Médio,0,Divorciado,Saúde,0
26,1997-09-13,Piauí,8468.73,Ensino Superior,1,Casado,Indústria,6
22,2001-07-06,São Paulo,5511.93,Ensino Médio,1,Solteiro,Indústria,1
45,1978-10-01,Minas Gerais,8170.83,Ensino Superior,2,Divorciado,Comércio,18
26,1997-04-23,Acre,6267.17,Ensino Superior,1,Solteiro,Saúde,1
28,1995-08-08,Acre,10971.99,Ensino Superior,1,Casado,Tecnologia,4
30,1994-02-15,Distrito Federal,2792.84,Ensino Médio,1,Casado,Educação,9
64,1959-06-15,Bahia,10350.36,Ensino Médio,1,Solteiro,Saúde,32
29,1994-12-29,Ceará,3777.86,Ensino Fundamental,0,Solteiro,Comércio,11
27,1997-03-05,Santa Catarina,8015.23,Ensino Superior,1,Casado,Saúde,2
21,2002-12-14,Amapá,3468.99,Ensino Médio,3,Casado,Saúde,2
33,1990-05-22,Minas Gerais,7457.85,Ensino Médio,0,Casado,Saúde,5
49,1974-05-21,Ceará,10531.66,Ensino Médio,1,Solteiro,Comércio,24
43,1980-07-31,Rio Grande do Norte,8152.5,Ensino Superior,0,Casado,Tecnologia,7
45,1979-03-06,Roraima,4028.69,Ensino Médio,1,Casado,Educação,22
46,1978-02-08,Mato Grosso,14214.12,Ensino Superior,1,Solteiro,Saúde,26
57,1966-09-20,Mato Grosso do Sul,9205.45,Ensino Médio,0,Casado,Saúde,10
25,1998-09-09,Minas Gerais,6152.46,Ensino Médio,0,Divorciado,Tecnologia,1
43,1980-05-16,Minas Gerais,6895.38,Ensino Médio,2,Solteiro,Educação,19
50,1973-08-25,Amapá,8552.12,Ensino Médio,1,Casado,Comércio,19
64,1960-01-11,Tocantins,10742.97,Ensino Médio,1,Casado,Educação,33
27,1997-01-07,Rio de Janeiro,8366.24,Ensino Superior,3,Solteiro,Indústria,1
27,1996-04-20,Piauí,3230.62,Ensino Fundamental,1,Casado,Indústria,3
59,1965-02-07,Acre,12019.52,Ensino Superior,0,Casado,Saúde,13
60,1963-08-21,Distrito Federal,6213.01,Ensino Superior,1,Casado,Saúde,15
26,1998-03-13,Roraima,3873.01,Ensino Fundamental,1,Casado,Indústria,2
28,1996-03-12,Alagoas,3588.42,Ensino Fundamental,1,Casado,Tecnologia,9
51,1972-08-12,Maranhão,8650.55,Ensino Médio,0,Casado,Indústria,27
33,1990-07-30,Roraima,8875.12,Ensino Médio,0,Solteiro,Tecnologia,9
38,1985-12-21,Ceará,7258.97,Pós-graduação,2,Casado,Saúde,2
27,1997-03-11,Paraíba,6442.74,Ensino Médio,0,Casado,Tecnologia,0
61,1962-05-23,Amazonas,12977.65,Pós-graduação,0,Casado,Saúde,8
63,1960-04-24,Maranhão,9061.74,Ensino Médio,2,Casado,Comércio,33
29,1994-07-12,Amapá,4277.33,Ensino Superior,0,Casado,Comércio,5
24,1999-08-14,Rio de Janeiro,6757.19,Ensino Médio,2,Casado,Indústria,4
30,1993-11-10,Paraná,4658.35,Ensino Médio,0,Casado,Tecnologia,11
44,1979-07-28,Mato Grosso,10890.85,Ensino Médio,2,Solteiro,Tecnologia,9
24,1999-10-05,São Paulo,2477.8,Ensino Médio,0,Casado,Comércio,0
84,1939-09-26,Rondônia,7848.82,Ensino Fundamental,2,Solteiro,Indústria,33
42,1981-10-25,Tocantins,4557.72,Ensino Médio,3,Viúvo,Educação,5
49,1974-09-25,Paraíba,5900.16,Ensino Médio,1,Casado,Saúde,3
51,1972-08-13,Minas Gerais,3457.59,Ensino Fundamental,1,Solteiro,Tecnologia,19
20,2004-03-01,Santa Catarina,4756.15,Ensino Médio,2,Viúvo,Indústria,2
23,2000-10-07,Distrito Federal,5800.69,Ensino Médio,1,Solteiro,Educação,2
53,1971-03-08,Mato Grosso,18516.57,Ensino Superior,3,Solteiro,Tecnologia,35
85,1938-09-27,Pernambuco,1384.98,Ensino Fundamental,2,Casado,Indústria,3
33,1991-02-09,Rio de Janeiro,3937.77,Ensino Médio,1,Divorciado,Comércio,11
26,1997-12-15,Acre,3593.4,Ensino Superior,1,Divorciado,Educação,2
21,2003-03-25,Goiás,11294.1,Pós-graduação,1,Solteiro,Educação,0
45,1978-08-17,Alagoas,6915.64,Ensino Médio,0,Solteiro,Comércio,24
48,1976-02-12,Mato Grosso,4280.99,Ensino Fundamental,1,Solteiro,Indústria,9
33,1990-10-21,Sergipe,5817.47,Pós-graduação,0,Casado,Educação,3
64,1959-09-10,Tocantins,10756.47,Ensino Médio,0,Solteiro,Comércio,29
57,1966-12-25,Acre,8230.16,Ensino Superior,0,Divorciado,Tecnologia,12
87,1936-07-26,Amazonas,9433.29,Ensino Médio,1,Solteiro,Tecnologia,55
22,2002-01-22,Alagoas,5955.4,Ensino Médio,4,Casado,Educação,1
21,2002-07-26,Santa Catarina,6886.03,Ensino Médio,0,Casado,Saúde,3
55,1969-01-30,Amazonas,10999.48,Ensino Superior,1,Solteiro,Comércio,17
22,2001-04-13,Pernambuco,7281.12,Ensino Médio,0,Solteiro,Tecnologia,1
37,1986-10-25,Rio Grande do Norte,5132.42,Ensino Médio,1,Solteiro,Educação,0
41,1982-04-24,Mato Grosso do Sul,6008.7,Ensino Fundamental,0,Divorciado,Saúde,13
51,1973-02-21,Tocantins,4678.2,Ensino Médio,0,Casado,Educação,6
43,1981-02-08,Paraná,7129.31,Ensino Médio,1,Divorciado,Educação,24
25,1999-02-04,Bahia,4494.04,Ensino Médio,2,Solteiro,Educação,0
35,1988-08-08,Amapá,4324.34,Ensino Fundamental,0,Divorciado,Comércio,6
56,1967-06-08,Rio Grande do Norte,7613.96,Ensino Médio,0,Casado,Educação,9
46,1978-03-12,Amapá,4281.9,Ensino Médio,0,Casado,Educação,12
59,1965-03-04,Rondônia,6583.72,Ensino Médio,3,Casado,Tecnologia,3
52,1971-12-05,Acre,5819.42,Ensino Fundamental,0,Casado,Indústria,30
34,1990-01-02,Amazonas,3692.48,Ensino Médio,3,Casado,Saúde,16
59,1964-07-11,Pernambuco,7835.04,Ensino Superior,2,Casado,Saúde,20
51,1972-12-16,Sergipe,8491.8,Ensino Superior,1,Casado,Indústria,21
57,1966-05-17,Paraíba,12740.73,Ensino Médio,1,Casado,Indústria,29
25,1998-06-22,Mato Grosso,4637.9,Ensino Médio,0,Casado,Tecnologia,7
32,1992-04-11,Tocantins,6503.36,Ensino Médio,2,Casado,Indústria,13
26,1998-01-27,Ceará,3562.06,Ensino Médio,4,Solteiro,Educação,5
19,2004-05-31,Roraima,3940.17,Ensino Médio,0,Solteiro,Comércio,0
84,1939-12-01,Distrito Federal,7939.71,Ensino Superior,3,Casado,Tecnologia,41
35,1988-12-16,Espírito Santo,3410.36,Ensino Médio,2,Solteiro,Educação,3
40,1983-12-25,Pará,12234.64,Ensino Superior,0,Solteiro,Saúde,14
52,1971-09-09,Amapá,5448.85,Ensino Superior,2,Casado,Tecnologia,4
25,1998-04-30,Roraima,11050.81,Ensino Superior,1,Solteiro,Saúde,3
80,1943-11-02,Pará,9929.46,Ensino Superior,0,Solteiro,Comércio,57
56,1968-02-03,Tocantins,4602.88,Ensino Fundamental,2,Casado,Comércio,7
64,1960-01-10,Ceará,14540.84,Pós-graduação,1,Casado,Tecnologia,39
25,1998-10-24,Rondônia,5705.23,Ensino Médio,0,Solteiro,Tecnologia,6
55,1968-12-29,Pernambuco,9853.89,Ensino Médio,0,Casado,Saúde,25
53,1970-07-18,Rio Grande do Norte,13267.09,Ensino Médio,2,Solteiro,Tecnologia,25
26,1997-11-10,Rio de Janeiro,9427.15,Ensino Superior,1,Solteiro,Saúde,8
51,1973-04-03,Alagoas,9059.51,Ensino Médio,1,Solteiro,Tecnologia,4
27,1996-10-31,Ceará,13169.45,Pós-graduação,4,Casado,Indústria,2
43,1981-02-01,Pará,7240.81,Ensino Médio,0,Casado,Indústria,0
18,2005-10-16,Distrito Federal,9449.71,Ensino Superior,1,Solteiro,Saúde,0
37,1987-03-15,Tocantins,4101.23,Ensino Médio,1,Divorciado,Indústria,5
24,1999-10-23,Paraná,2938.82,Ensino Médio,1,Solteiro,Comércio,0
19,2004-08-13,Amapá,13484.31,Pós-graduação,0,Casado,Saúde,0
67,1957-02-02,Espírito Santo,1853.39,Ensino Fundamental,2,Solteiro,Educação,35
45,1978-04-28,Ceará,5983.1,Ensino Superior,0,Divorciado,Educação,1
18,2006-01-28,São Paulo,3856.45,Ensino Fundamental,1,Casado,Indústria,0
29,1995-02-20,Rio Grande do Norte,4352.87,Ensino Médio,0,Casado,Saúde,5
61,1962-07-03,Paraná,3598.8,Ensino Fundamental,3,Casado,Educação,4
45,1978-07-17,Pará,16238.86,Ensino Superior,0,Solteiro,Tecnologia,19
28,1995-12-16,Paraná,5659.36,Ensino Médio,1,Casado,Educação,3
54,1969-11-17,Amapá,2941.96,Ensino Fundamental,0,Divorciado,Educação,23
58,1966-01-20,Minas Gerais,5561.3,Ensino Médio,0,Solteiro,Indústria,35
63,1961-01-12,Piauí,5293.39,Ensino Médio,1,Casado,Educação,5
21,2002-06-04,Bahia,5073.77,Ensino Médio,1,Casado,Indústria,2
32,1991-12-23,Acre,7516.17,Ensino Superior,0,Casado,Educação,14
20,2003-12-22,Rio de Janeiro,6763.94,Ensino Superior,2,Casado,Saúde,1
57,1966-09-16,Pernambuco,4715.43,Ensino Médio,2,Casado,Educação,14
18,2005-06-22,Alagoas,3995.52,Ensino Médio,1,Casado,Indústria,0
22,2002-01-19,São Paulo,6286.35,Ensino Médio,0,Viúvo,Saúde,1
61,1962-12-30,Acre,7355.28,Ensino Médio,1,Solteiro,Tecnologia,1
47,1976-05-18,Alagoas,11845.24,Ensino Superior,2,Casado,Indústria,15
64,1960-03-30,Tocantins,5946.35,Ensino Médio,0,Solteiro,Tecnologia,27
35,1989-02-20,Alagoas,8943.9,Ensino Médio,0,Casado,Comércio,15
29,1994-08-29,Amapá,10442.62,Ensino Superior,1,Casado,Tecnologia,0
34,1990-04-07,Mato Grosso,4589.31,Ensino Fundamental,1,Solteiro,Educação,9
47,1977-02-02,Acre,4004.11,Ensino Médio,1,Solteiro,Indústria,20
22,2001-10-17,Sergipe,6513.1,Ensino Superior,0,Casado,Comércio,1
50,1973-08-17,Acre,3091.15,Ensino Médio,0,Solteiro,Saúde,0
54,1969-12-04,Goiás,3927.66,Ensino Fundamental,2,Casado,Tecnologia,15
54,1969-11-25,Rio Grande do Sul,7722.0,Ensino Médio,2,Solteiro,Comércio,31
58,1966-02-28,Acre,6808.1,Ensino Médio,2,Casado,Educação,34
64,1959-12-26,Amazonas,4680.44,Ensino Fundamental,0,Casado,Saúde,1
18,2005-08-12,Minas Gerais,3659.35,Ensino Médio,0,Casado,Comércio,0
53,1970-06-14,São Paulo,2396.94,Ensino Fundamental,0,Solteiro,Educação,0
25,1998-09-11,Minas Gerais,5448.52,Ensino Médio,3,Casado,Educação,1
26,1997-07-19,Pernambuco,2726.93,Ensino Médio,1,Casado,Educação,5
57,1966-12-03,Pará,6637.19,Ensino Médio,0,Casado,Tecnologia,30
25,1999-01-16,Mato Grosso do Sul,7721.63,Ensino Médio,0,Casado,Tecnologia,5
42,1982-01-25,Goiás,4297.67,Ensino Fundamental,1,Divorciado,Saúde,11
53,1970-08-07,Amapá,3133.47,Ensino Fundamental,1,Divorciado,Comércio,30
46,1977-12-27,Mato Grosso,3780.07,Ensino Fundamental,0,Casado,Tecnologia,16
18,2006-04-10,Distrito Federal,10513.26,Ensino Superior,1,Solteiro,Tecnologia,0
45,1978-06-14,Piauí,4615.38,Ensino Fundamental,0,Solteiro,Tecnologia,1
47,1976-10-11,Rio Grande do Sul,8753.88,Ensino Médio,0,Solteiro,Comércio,15
46,1977-12-20,Pernambuco,3696.95,Ensino Fundamental,0,Casado,Comércio,8
23,2000-06-27,Tocantins,8718.67,Ensino Superior,0,Solteiro,Educação,4
50,1974-02-13,Goiás,5075.04,Ensino Fundamental,4,Solteiro,Tecnologia,4
29,1995-03-28,Amazonas,10659.34,Ensino Superior,2,Solteiro,Tecnologia,4
39,1985-02-13,Pernambuco,9043.26,Ensino Médio,0,Casado,Comércio,19
23,2000-11-11,Piauí,12889.89,Pós-graduação,1,Casado,Tecnologia,4
22,2001-08-15,Paraná,3682.7,Ensino Fundamental,1,Casado,Comércio,3
41,1982-10-14,Santa Catarina,4500.91,Ensino Médio,0,Casado,Educação,13
43,1981-03-31,Piauí,4828.88,Ensino Superior,3,Casado,Educação,9
18,2006-01-27,Rio Grande do Sul,3752.95,Ensino Médio,2,Divorciado,Tecnologia,0
36,1987-07-06,Pernambuco,4500.34,Ensino Fundamental,3,Casado,Saúde,3
41,1982-06-24,Minas Gerais,9234.59,Ensino Superior,1,Casado,Comércio,1
50,1973-07-11,Amazonas,2979.46,Ensino Fundamental,0,Casado,Educação,30
19,2004-07-21,Bahia,8132.17,Ensino Médio,2,Casado,Tecnologia,1
33,1991-01-28,Distrito Federal,3480.88,Ensino Fundamental,1,Casado,Educação,6
32,1991-12-15,Bahia,9422.96,Ensino Superior,0,Solteiro,Saúde,11
39,1984-07-14,Pará,4752.42,Ensino Médio,1,Solteiro,Saúde,16
30,1993-05-22,Acre,10241.6,Ensino Superior,2,Casado,Indústria,6
33,1990-12-03,Santa Catarina,8016.98,Ensino Médio,1,Viúvo,Comércio,12
47,1976-07-04,Amazonas,5355.94,Ensino Médio,0,Divorciado,Comércio,2
61,1962-10-02,Pernambuco,9522.11,Ensino Médio,1,Casado,Comércio,15
26,1997-09-29,Maranhão,7371.62,Ensino Médio,1,Solteiro,Tecnologia,4
51,1972-12-27,Minas Gerais,10121.65,Ensino Superior,3,Casado,Educação,25
59,1965-01-24,Sergipe,22293.91,Ensino Superior,1,Casado,Tecnologia,32
46,1978-04-03,Goiás,8436.66,Ensino Médio,0,Solteiro,Educação,20
60,1963-08-20,Goiás,10068.7,Ensino Médio,1,Solteiro,Comércio,20
49,1974-08-20,Bahia,7245.37,Ensino Superior,1,Solteiro,Comércio,4
35,1988-05-26,Rondônia,11277.04,Ensino Superior,1,Casado,Tecnologia,12
29,1994-07-24,Ceará,4020.8,Ensino Fundamental,2,Solteiro,Educação,11
24,2000-02-23,São Paulo,6685.96,Ensino Médio,5,Casado,Saúde,5
29,1994-05-27,Pernambuco,7360.5,Ensino Médio,0,Casado,Saúde,9
31,1992-08-25,Roraima,4216.3,Ensino Médio,0,Solteiro,Educação,8
41,1982-04-16,Minas Gerais,4990.28,Ensino Médio,0,Casado,Saúde,23
43,1981-03-16,Bahia,10081.84,Ensino Superior,1,Casado,Educação,22
58,1965-04-26,Santa Catarina,7029.69,Ensino Médio,0,Casado,Comércio,7
32,1991-09-21,Rio Grande do Norte,1965.06,Ensino Fundamental,0,Casado,Educação,7
27,1996-11-15,Bahia,2986.94,Ensino Fundamental,0,Viúvo,Comércio,9
32,1992-02-29,Sergipe,10209.82,Ensino Superior,0,Casado,Tecnologia,6
33,1990-06-03,Maranhão,2932.17,Ensino Médio,0,Solteiro,Indústria,5
50,1973-08-06,Rio de Janeiro,12451.76,Ensino Médio,1,Solteiro,Saúde,26
31,1992-09-28,Pernambuco,7497.76,Ensino Médio,1,Casado,Saúde,3
43,1980-10-24,Mato Grosso,7159.77,Ensino Médio,3,Divorciado,Indústria,1
30,1994-03-25,Roraima,2298.31,Ensino Fundamental,1,Casado,Comércio,9
20,2003-11-28,Mato Grosso,4175.14,Ensino Médio,0,Casado,Educação,0
19,2004-11-09,Rio de Janeiro,3790.27,Ensino Fundamental,0,Casado,Tecnologia,1
24,1999-08-01,Rio Grande do Sul,7151.21,Ensino Superior,2,Casado,Indústria,0
50,1973-12-30,Goiás,11229.98,Ensino Médio,3,Casado,Saúde,25
54,1969-12-01,Goiás,8489.51,Ensino Superior,3,Casado,Saúde,7
40,1983-07-22,Mato Grosso,5669.33,Ensino Médio,0,Solteiro,Educação,13
26,1997-08-16,Santa Catarina,3262.47,Ensino Fundamental,4,Viúvo,Indústria,6
48,1975-06-06,Espírito Santo,16003.79,Ensino Superior,1,Casado,Indústria,29
42,1982-02-09,Amazonas,4677.76,Ensino Médio,3,Solteiro,Comércio,0
43,1980-12-10,Mato Grosso do Sul,4422.74,Ensino Superior,0,Casado,Comércio,3
52,1972-03-14,Rio de Janeiro,9085.63,Ensino Médio,0,Casado,Indústria,10
49,1974-05-02,Acre,9270.81,Ensino Superior,0,Casado,Educação,14
65,1958-12-06,Pernambuco,7260.54,Ensino Superior,1,Casado,Tecnologia,6
32,1991-08-25,Alagoas,6834.22,Ensino Médio,1,Casado,Comércio,4
69,1955-04-03,Santa Catarina,6058.59,Ensino Médio,4,Casado,Indústria,25
43,1980-10-03,Pernambuco,6545.89,Ensino Médio,1,Casado,Comércio,20
53,1970-09-02,Pernambuco,3477.69,Ensino Fundamental,0,Solteiro,Educação,4
47,1976-09-22,Amazonas,5338.91,Ensino Médio,0,Casado,Educação,5
24,1999-05-13,Paraná,3199.35,Ensino Médio,0,Casado,Educação,2
47,1976-06-21,Rio de Janeiro,10288.07,Ensino Médio,5,Casado,Tecnologia,26
44,1979-08-12,Rio de Janeiro,12991.86,Ensino Superior,1,Casado,Educação,25
58,1965-05-22,Rondônia,5603.8,Ensino Superior,0,Divorciado,Educação,4
55,1968-10-20,Amazonas,20419.95,Pós-graduação,0,Casado,Indústria,20
55,1968-06-17,Minas Gerais,3117.92,Ensino Médio,0,Casado,Educação,0
29,1994-11-20,Piauí,5817.91,Ensino Superior,1,Solteiro,Educação,4
21,2002-11-28,Rio de Janeiro,2841.17,Ensino Médio,0,Solteiro,Educação,3
24,1999-12-29,Minas Gerais,5048.83,Ensino Superior,2,Solteiro,Tecnologia,0
26,1998-04-03,Goiás,6601.15,Ensino Superior,3,Casado,Educação,1
53,1971-02-03,Piauí,17896.48,Ensino Superior,0,Casado,Tecnologia,12
57,1966-11-02,Mato Grosso,6732.35,Ensino Médio,1,Solteiro,Tecnologia,26
50,1974-01-18,Mato Grosso do Sul,3605.55,Ensino Médio,1,Solteiro,Comércio,16
40,1983-09-12,Paraná,6898.79,Ensino Médio,2,Solteiro,Saúde,3
47,1977-01-26,Bahia,7029.28,Ensino Médio,1,Casado,Comércio,21
51,1972-11-23,Alagoas,8992.21,Ensino Médio,1,Casado,Indústria,26
25,1998-10-19,Rio Grande do Norte,4213.34,Ensino Fundamental,1,Viúvo,Tecnologia,0
26,1997-05-17,Ceará,6559.5,Ensino Médio,3,Casado,Indústria,1
20,2003-06-28,Mato Grosso,9064.04,Ensino Superior,0,Solteiro,Tecnologia,1
67,1956-08-11,Mato Grosso do Sul,3977.6,Ensino Médio,0,Casado,Tecnologia,29
58,1965-12-25,Ceará,6573.85,Ensino Fundamental,0,Casado,Tecnologia,26
22,2001-08-18,Rio Grande do Sul,6991.24,Ensino Médio,3,Viúvo,Tecnologia,1
61,1962-04-13,Bahia,4885.09,Ensino Fundamental,1,Solteiro,Saúde,11
23,2000-10-23,Acre,10337.67,Pós-graduação,1,Casado,Saúde,0
29,1994-11-26,São Paulo,8948.58,Pós-graduação,0,Casado,Saúde,5
28,1995-05-04,Pará,5022.46,Ensino Médio,0,Solteiro,Educação,8
59,1965-04-08,Roraima,5308.9,Ensino Médio,1,Solteiro,Tecnologia,9
24,1999-10-16,Amazonas,4980.65,Ensino Médio,0,Casado,Educação,4
20,2003-11-22,Goiás,6666.35,Ensino Médio,0,Casado,Saúde,0
45,1978-09-21,Rio de Janeiro,6462.58,Ensino Médio,2,Casado,Comércio,2
23,2000-10-23,Tocantins,4137.29,Ensino Médio,1,Divorciado,Indústria,3
43,1980-09-15,Rio Grande do Norte,7387.32,Ensino Médio,2,Casado,Educação,10
48,1975-05-21,Roraima,22369.76,Pós-graduação,0,Casado,Saúde,29
43,1980-08-05,Amazonas,5065.87,Ensino Fundamental,0,Viúvo,Comércio,24
45,1979-03-19,Paraíba,7082.94,Ensino Médio,1,Divorciado,Educação,4
62,1961-12-04,Pará,3993.54,Ensino Médio,0,Solteiro,Educação,14
56,1967-07-07,Paraíba,5176.85,Ensino Fundamental,0,Solteiro,Tecnologia,20
51,1972-06-20,Amazonas,9351.73,Ensino Médio,1,Casado,Saúde,16
63,1960-12-06,Mato Grosso,11781.24,Ensino Superior,1,Casado,Saúde,30
20,2003-11-13,Pará,2432.82,Ensino Médio,0,Viúvo,Educação,2
36,1988-02-15,Santa Catarina,3978.81,Ensino Superior,0,Casado,Educação,2
23,2000-06-06,Paraíba,8193.07,Pós-graduação,0,Solteiro,Comércio,0
39,1984-11-27,Ceará,5482.87,Ensino Superior,0,Solteiro,Comércio,9
39,1985-03-08,Ceará,4688.06,Ensino Superior,0,Casado,Educação,7
62,1961-07-30,Santa Catarina,3695.23,Ensino Fundamental,1,Casado,Educação,36
20,2004-02-21,Goiás,4216.76,Ensino Superior,0,Casado,Saúde,2
43,1981-01-10,Maranhão,8403.56,Ensino Médio,1,Casado,Indústria,21
56,1967-10-29,Maranhão,7851.14,Ensino Médio,0,Casado,Indústria,24
25,1999-02-06,Distrito Federal,3659.38,Ensino Fundamental,3,Solteiro,Educação,0
64,1959-07-02,Minas Gerais,4833.04,Ensino Fundamental,0,Casado,Saúde,17
19,2004-06-24,Maranhão,6620.7,Ensino Médio,1,Solteiro,Tecnologia,1
53,1971-03-13,Rio Grande do Norte,8135.07,Ensino Médio,1,Solteiro,Educação,11
42,1981-09-16,Minas Gerais,9636.97,Ensino Médio,1,Solteiro,Comércio,22
59,1964-07-13,Piauí,10565.77,Ensino Médio,2,Casado,Indústria,14
61,1963-04-03,Mato Grosso do Sul,14740.85,Ensino Superior,1,Casado,Comércio,38
19,2004-11-21,Mato Grosso,1991.46,Ensino Fundamental,1,Casado,Educação,0
20,2003-06-03,Mato Grosso do Sul,10806.24,Ensino Superior,1,Solteiro,Tecnologia,2
40,1984-02-11,Bahia,4379.97,Ensino Fundamental,1,Casado,Saúde,14
64,1959-07-22,Pará,8306.47,Ensino Médio,0,Casado,Indústria,9
25,1998-08-28,Roraima,3599.79,Ensino Médio,0,Casado,Tecnologia,1
18,2006-03-29,Amazonas,3049.56,Ensino Fundamental,1,Casado,Saúde,0
73,1950-12-03,Pernambuco,7678.49,Ensino Superior,0,Casado,Comércio,20
20,2003-12-21,Goiás,11933.99,Ensino Superior,1,Casado,Tecnologia,2
28,1995-08-09,Bahia,13266.0,Pós-graduação,0,Casado,Tecnologia,7
56,1968-01-19,Mato Grosso do Sul,9119.2,Ensino Superior,0,Casado,Comércio,0
40,1983-12-26,Minas Gerais,7638.25,Ensino Médio,0,Casado,Educação,16
22,2001-07-09,Santa Catarina,9826.13,Pós-graduação,0,Casado,Indústria,4
30,1993-05-31,Rio Grande do Norte,3539.19,Ensino Fundamental,0,Casado,Tecnologia,3
29,1994-05-14,Pará,5982.8,Ensino Médio,3,Solteiro,Saúde,9
40,1983-11-09,Roraima,3699.95,Ensino Fundamental,1,Casado,Saúde,1
61,1962-10-11,Rondônia,1862.45,Ensino Fundamental,1,Casado,Comércio,0
41,1982-06-13,Goiás,11941.56,Ensino Superior,1,Casado,Comércio,9
39,1984-11-07,Acre,8467.45,Ensino Superior,1,Casado,Comércio,17
25,1999-04-03,Tocantins,3845.49,Ensino Médio,0,Casado,Tecnologia,4
74,1949-06-11,Mato Grosso do Sul,7671.39,Ensino Médio,3,Divorciado,Indústria,53
25,1998-11-21,Paraíba,2450.3,Ensino Fundamental,0,Solteiro,Indústria,2
19,2004-05-12,Amazonas,4861.17,Ensino Médio,0,Casado,Saúde,1
